timestamp,device,voltage,current,power_watts,consumption_kwh
2025-01-01 06:38:00,Microwave,221.89,7.04,1562.11,1.56
2025-01-01 06:39:00,Air Conditioner,163.96,12.94,2121.64,2.12
2025-01-01 06:40:00,Television,221.77,20.56,4559.59,4.56
2025-01-01 06:41:00,Refrigerator,163.39,22.26,3637.06,3.64
2025-01-01 06:42:00,Air Conditioner,131.72,6.56,864.08,0.86
2025-01-01 06:43:00,Fan,165.53,26.14,4326.95,4.33
2025-01-01 06:44:00,Fan,224.38,20.16,4523.5,4.52
2025-01-01 06:45:00,Refrigerator,193.06,29.87,5766.7,5.77
2025-01-01 06:46:00,Television,212.43,28.66,6088.24,6.09
2025-01-01 06:47:00,Fan,112.4,6.61,742.96,0.74
2025-01-01 06:48:00,Air Conditioner,215.92,22.25,4804.22,4.8
2025-01-01 06:49:00,Refrigerator,147.87,7.82,1156.34,1.16
2025-01-01 06:50:00,Microwave,232.37,19.07,4431.3,4.43
2025-01-01 06:51:00,Fan,118.89,14.43,1715.58,1.72
2025-01-01 06:52:00,Television,131.75,7.37,971.0,0.97
2025-01-01 06:53:00,Television,173.89,11.35,1973.65,1.97
2025-01-01 06:54:00,Computer,111.85,11.56,1292.99,1.29
2025-01-01 06:55:00,Air Conditioner,173.68,21.76,3779.28,3.78
2025-01-01 06:56:00,Air Conditioner,169.26,18.88,3195.63,3.2
2025-01-01 06:57:00,Microwave,134.18,27.17,3645.67,3.65
2025-01-01 06:58:00,Microwave,227.0,29.16,6619.32,6.62
2025-01-01 06:59:00,Television,200.69,29.13,5846.1,5.85
2025-01-01 07:00:00,Microwave,156.4,0.69,107.92,0.11
2025-01-01 07:01:00,Heater,204.72,18.62,3811.89,3.81
2025-01-01 07:02:00,Air Conditioner,219.44,13.88,3045.83,3.05
2025-01-01 07:03:00,Air Conditioner,237.12,11.93,2828.84,2.83
2025-01-01 07:04:00,Refrigerator,136.24,22.43,3055.86,3.06
2025-01-01 07:05:00,Air Conditioner,173.92,3.53,613.94,0.61
2025-01-01 07:06:00,Washing Machina,209.37,6.83,1430.0,1.43
2025-01-01 07:07:00,Microwave,141.16,8.59,1212.56,1.21
2025-01-01 07:08:00,Refrigerator,139.91,1.81,253.24,0.25
2025-01-01 07:09:00,Computer,220.52,3.74,824.74,0.82
2025-01-01 07:10:00,Heater,225.41,21.69,4889.14,4.89
2025-01-01 07:11:00,Washing Machina,177.49,12.42,2204.43,2.2
2025-01-01 07:12:00,Microwave,132.61,19.78,2623.03,2.62
2025-01-01 07:13:00,Washing Machina,211.85,28.07,5946.63,5.95
2025-01-01 07:14:00,Computer,213.9,14.1,3015.99,3.02
2025-01-01 07:15:00,Refrigerator,170.88,11.14,1903.6,1.9
2025-01-01 07:16:00,Microwave,175.92,19.79,3481.46,3.48
2025-01-01 07:17:00,Computer,174.09,18.63,3243.3,3.24
2025-01-01 07:18:00,Microwave,202.03,6.16,1244.5,1.24
2025-01-01 07:19:00,Fan,195.88,4.94,967.65,0.97
2025-01-01 07:20:00,Fan,212.15,18.27,3875.98,3.88
2025-01-01 07:21:00,Microwave,170.2,2.92,496.98,0.5
2025-01-01 07:22:00,Air Conditioner,174.97,28.7,5021.64,5.02
2025-01-01 07:23:00,Refrigerator,152.98,17.18,2628.2,2.63
2025-01-01 07:24:00,Heater,180.14,29.73,5355.56,5.36
2025-01-01 07:25:00,Television,114.55,8.74,1001.17,1.0
2025-01-01 07:26:00,Washing Machina,173.57,7.44,1291.36,1.29
2025-01-01 07:27:00,Refrigerator,185.91,29.42,5469.47,5.47
2025-01-01 07:28:00,Refrigerator,172.88,28.53,4932.27,4.93
2025-01-01 07:29:00,Computer,160.37,4.32,692.8,0.69
2025-01-01 07:30:00,Computer,146.29,15.61,2283.59,2.28
2025-01-01 07:31:00,Television,227.35,12.85,2921.45,2.92
2025-01-01 07:32:00,Television,123.13,27.93,3439.02,3.44
2025-01-01 07:33:00,Air Conditioner,147.28,2.97,437.42,0.44
2025-01-01 07:34:00,Heater,138.9,20.1,2791.89,2.79
2025-01-01 07:35:00,Air Conditioner,205.94,23.45,4829.29,4.83
2025-01-01 07:36:00,Air Conditioner,230.35,3.95,909.88,0.91
2025-01-01 07:37:00,Fan,179.97,12.71,2287.42,2.29
2025-01-01 07:38:00,Fan,116.49,8.54,994.82,0.99
2025-01-01 07:39:00,Computer,235.19,9.1,2140.23,2.14
2025-01-01 07:40:00,Computer,125.14,28.48,3563.99,3.56
2025-01-01 07:41:00,Air Conditioner,221.48,14.83,3284.55,3.28
2025-01-01 07:42:00,Washing Machina,178.32,13.04,2325.29,2.33
2025-01-01 07:43:00,Fan,231.58,7.06,1634.95,1.63
2025-01-01 07:44:00,Refrigerator,195.01,24.33,4744.59,4.74
2025-01-01 07:45:00,Air Conditioner,155.27,21.14,3282.41,3.28
2025-01-01 07:46:00,Television,178.15,19.87,3539.84,3.54
2025-01-01 07:47:00,Microwave,120.69,26.96,3253.8,3.25
2025-01-01 07:48:00,Television,148.94,8.62,1283.86,1.28
2025-01-01 07:49:00,Washing Machina,210.0,13.18,2767.8,2.77
2025-01-01 07:50:00,Air Conditioner,207.35,4.4,912.34,0.91
2025-01-01 07:51:00,Refrigerator,128.19,24.53,3144.5,3.14
2025-01-01 07:52:00,Fan,128.75,13.69,1762.59,1.76
2025-01-01 07:53:00,Washing Machina,141.96,8.67,1230.79,1.23
2025-01-01 07:54:00,Heater,115.18,24.08,2773.53,2.77
2025-01-01 07:55:00,Television,166.94,23.65,3948.13,3.95
2025-01-01 07:56:00,Heater,229.26,19.0,4355.94,4.36
2025-01-01 07:57:00,Television,207.37,23.44,4860.75,4.86
2025-01-01 07:58:00,Washing Machina,166.79,5.33,888.99,0.89
2025-01-01 07:59:00,Fan,122.82,24.38,2994.35,2.99
2025-01-01 08:00:00,Air Conditioner,195.75,7.56,1479.87,1.48
2025-01-01 08:01:00,Television,123.55,13.15,1624.68,1.62
2025-01-01 08:02:00,Microwave,136.12,23.25,3164.79,3.16
2025-01-01 08:03:00,Heater,114.27,14.28,1631.78,1.63
2025-01-01 08:04:00,Air Conditioner,211.41,2.31,488.36,0.49
2025-01-01 08:05:00,Fan,119.62,15.73,1881.62,1.88
2025-01-01 08:06:00,Fan,231.43,21.87,5061.37,5.06
2025-01-01 08:07:00,Fan,153.53,16.54,2539.39,2.54
2025-01-01 08:08:00,Washing Machina,197.71,13.41,2651.29,2.65
2025-01-01 08:09:00,Microwave,205.6,23.18,4765.81,4.77
2025-01-01 08:10:00,Television,123.53,1.39,171.71,0.17
2025-01-01 08:11:00,Heater,183.9,7.38,1357.18,1.36
2025-01-01 08:12:00,Heater,120.2,13.27,1595.05,1.6
2025-01-01 08:13:00,Washing Machina,157.53,2.57,404.85,0.4
2025-01-01 08:14:00,Washing Machina,157.68,18.74,2954.92,2.95
2025-01-01 08:15:00,Microwave,129.91,0.69,89.64,0.09
2025-01-01 08:16:00,Television,136.82,6.77,926.27,0.93
2025-01-01 08:17:00,Microwave,127.63,28.84,3680.85,3.68
2025-01-01 08:18:00,Television,160.05,6.09,974.7,0.97
2025-01-01 08:19:00,Fan,220.68,12.73,2809.26,2.81
2025-01-01 08:20:00,Television,188.0,18.41,3461.08,3.46
2025-01-01 08:21:00,Fan,159.19,15.81,2516.79,2.52
2025-01-01 08:22:00,Refrigerator,205.55,6.09,1251.8,1.25
2025-01-01 08:23:00,Air Conditioner,204.5,15.53,3175.88,3.18
2025-01-01 08:24:00,Heater,133.28,8.79,1171.53,1.17
2025-01-01 08:25:00,Refrigerator,200.15,27.85,5574.18,5.57
2025-01-01 08:26:00,Washing Machina,203.17,4.46,906.14,0.91
2025-01-01 08:27:00,Refrigerator,154.27,27.6,4257.85,4.26
2025-01-01 08:28:00,Fan,233.87,13.47,3150.23,3.15
2025-01-01 08:29:00,Heater,151.23,23.55,3561.47,3.56
2025-01-01 08:30:00,Refrigerator,134.6,9.93,1336.58,1.34
2025-01-01 08:31:00,Television,168.06,1.91,320.99,0.32
2025-01-01 08:32:00,Television,234.46,20.97,4916.63,4.92
2025-01-01 08:33:00,Computer,233.88,13.53,3164.4,3.16
2025-01-01 08:34:00,Washing Machina,233.82,3.95,923.59,0.92
2025-01-01 08:35:00,Television,229.71,25.03,5749.64,5.75
2025-01-01 08:36:00,Microwave,198.21,2.81,556.97,0.56
2025-01-01 08:37:00,Microwave,173.5,0.64,111.04,0.11
2025-01-01 08:38:00,Refrigerator,130.18,24.54,3194.62,3.19
2025-01-01 08:39:00,Refrigerator,217.41,6.37,1384.9,1.38
2025-01-01 08:40:00,Washing Machina,220.21,6.79,1495.23,1.5
2025-01-01 08:41:00,Microwave,167.13,22.79,3808.89,3.81
2025-01-01 08:42:00,Fan,120.82,6.92,836.07,0.84
2025-01-01 08:43:00,Heater,137.78,16.27,2241.68,2.24
2025-01-01 08:44:00,Microwave,143.68,2.35,337.65,0.34
2025-01-01 08:45:00,Washing Machina,150.5,2.05,308.52,0.31
2025-01-01 08:46:00,Computer,113.25,13.65,1545.86,1.55
2025-01-01 08:47:00,Microwave,143.22,20.73,2968.95,2.97
2025-01-01 08:48:00,Fan,154.29,18.0,2777.22,2.78
2025-01-01 08:49:00,Television,132.54,11.83,1567.95,1.57
2025-01-01 08:50:00,Refrigerator,171.14,5.55,949.83,0.95
2025-01-01 08:51:00,Fan,190.99,18.91,3611.62,3.61
2025-01-01 08:52:00,Air Conditioner,196.18,16.36,3209.5,3.21
2025-01-01 08:53:00,Heater,180.15,29.86,5379.28,5.38
2025-01-01 08:54:00,Television,181.26,10.21,1850.66,1.85
2025-01-01 08:55:00,Microwave,233.32,15.18,3541.8,3.54
2025-01-01 08:56:00,Refrigerator,185.59,2.09,387.88,0.39
2025-01-01 08:57:00,Computer,158.0,29.28,4626.24,4.63
2025-01-01 08:58:00,Refrigerator,146.19,20.95,3062.68,3.06
2025-01-01 08:59:00,Fan,113.03,8.83,998.05,1.0
2025-01-01 09:00:00,Computer,176.09,29.7,5229.87,5.23
2025-01-01 09:01:00,Microwave,233.9,9.58,2240.76,2.24
2025-01-01 09:02:00,Washing Machina,144.15,4.62,665.97,0.67
2025-01-01 09:03:00,Washing Machina,177.68,1.17,207.89,0.21
2025-01-01 09:04:00,Washing Machina,123.2,26.7,3289.44,3.29
2025-01-01 09:05:00,Heater,155.6,15.69,2441.36,2.44
2025-01-01 09:06:00,Air Conditioner,145.67,21.72,3163.95,3.16
2025-01-01 09:07:00,Heater,224.33,15.52,3481.6,3.48
2025-01-01 09:08:00,Microwave,187.74,13.73,2577.67,2.58
2025-01-01 09:09:00,Computer,189.01,7.67,1449.71,1.45
2025-01-01 09:10:00,Heater,200.67,10.24,2054.86,2.05
2025-01-01 09:11:00,Fan,155.5,21.66,3368.13,3.37
2025-01-01 09:12:00,Television,154.26,21.63,3336.64,3.34
2025-01-01 09:13:00,Heater,176.9,8.8,1556.72,1.56
2025-01-01 09:14:00,Heater,163.0,10.86,1770.18,1.77
2025-01-01 09:15:00,Refrigerator,119.97,21.8,2615.35,2.62
2025-01-01 09:16:00,Washing Machina,146.23,24.42,3570.94,3.57
2025-01-01 09:17:00,Refrigerator,171.88,27.58,4740.45,4.74
2025-01-01 09:18:00,Microwave,230.76,23.38,5395.17,5.4
2025-01-01 09:19:00,Television,168.72,8.99,1516.79,1.52
2025-01-01 09:20:00,Computer,139.25,10.29,1432.88,1.43
2025-01-01 09:21:00,Refrigerator,148.53,25.35,3765.24,3.77
2025-01-01 09:22:00,Air Conditioner,180.5,3.53,637.16,0.64
2025-01-01 09:23:00,Refrigerator,235.45,8.34,1963.65,1.96
2025-01-01 09:24:00,Television,164.68,9.06,1492.0,1.49
2025-01-01 09:25:00,Refrigerator,181.18,25.19,4563.92,4.56
2025-01-01 09:26:00,Fan,202.43,25.04,5068.85,5.07
2025-01-01 09:27:00,Air Conditioner,211.96,19.87,4211.65,4.21
2025-01-01 09:28:00,Washing Machina,148.81,13.81,2055.07,2.06
2025-01-01 09:29:00,Fan,158.47,14.85,2353.28,2.35
2025-01-01 09:30:00,Television,139.24,23.18,3227.58,3.23
2025-01-01 09:31:00,Microwave,116.36,11.9,1384.68,1.38
2025-01-01 09:32:00,Washing Machina,227.15,25.17,5717.37,5.72
2025-01-01 09:33:00,Washing Machina,133.19,26.39,3514.88,3.51
2025-01-01 09:34:00,Heater,158.67,28.66,4547.48,4.55
2025-01-01 09:35:00,Computer,193.01,16.56,3196.25,3.2
2025-01-01 09:36:00,Computer,183.8,21.84,4014.19,4.01
2025-01-01 09:37:00,Heater,119.2,0.6,71.52,0.07
2025-01-01 09:38:00,Washing Machina,137.84,20.65,2846.4,2.85
2025-01-01 09:39:00,Computer,134.37,22.22,2985.7,2.99
2025-01-01 09:40:00,Air Conditioner,169.01,10.17,1718.83,1.72
2025-01-01 09:41:00,Computer,113.3,12.57,1424.18,1.42
2025-01-01 09:42:00,Television,153.55,16.19,2485.97,2.49
2025-01-01 09:43:00,Washing Machina,220.49,12.96,2857.55,2.86
2025-01-01 09:44:00,Microwave,185.14,21.11,3908.31,3.91
2025-01-01 09:45:00,Heater,155.93,21.46,3346.26,3.35
2025-01-01 09:46:00,Computer,164.19,26.3,4318.2,4.32
2025-01-01 09:47:00,Fan,158.0,28.3,4471.4,4.47
2025-01-01 09:48:00,Microwave,161.46,22.29,3598.94,3.6
2025-01-01 09:49:00,Heater,233.05,19.31,4500.2,4.5
2025-01-01 09:50:00,Refrigerator,181.34,19.18,3478.1,3.48
2025-01-01 09:51:00,Air Conditioner,220.37,13.22,2913.29,2.91
2025-01-01 09:52:00,Microwave,145.83,14.63,2133.49,2.13
2025-01-01 09:53:00,Heater,201.56,3.9,786.08,0.79
2025-01-01 09:54:00,Computer,135.92,17.79,2418.02,2.42
2025-01-01 09:55:00,Heater,176.84,26.22,4636.74,4.64
2025-01-01 09:56:00,Washing Machina,222.85,10.05,2239.64,2.24
2025-01-01 09:57:00,Computer,133.86,18.41,2464.36,2.46
2025-01-01 09:58:00,Refrigerator,119.98,3.4,407.93,0.41
2025-01-01 09:59:00,Microwave,185.69,21.57,4005.33,4.01
2025-01-01 10:00:00,Washing Machina,166.48,25.53,4250.23,4.25
2025-01-01 10:01:00,Fan,172.28,2.49,428.98,0.43
2025-01-01 10:02:00,Air Conditioner,209.68,14.11,2958.58,2.96
2025-01-01 10:03:00,Television,210.28,8.18,1720.09,1.72
2025-01-01 10:04:00,Computer,114.53,23.3,2668.55,2.67
2025-01-01 10:05:00,Microwave,163.44,27.18,4442.3,4.44
2025-01-01 10:06:00,Washing Machina,216.82,24.47,5305.59,5.31
2025-01-01 10:07:00,Washing Machina,131.55,13.58,1786.45,1.79
2025-01-01 10:08:00,Washing Machina,232.2,11.95,2774.79,2.77
2025-01-01 10:09:00,Television,208.42,13.44,2801.16,2.8
2025-01-01 10:10:00,Microwave,137.97,20.14,2778.72,2.78
2025-01-01 10:11:00,Refrigerator,170.0,27.51,4676.7,4.68
2025-01-01 10:12:00,Microwave,174.66,25.59,4469.55,4.47
2025-01-01 10:13:00,Fan,189.23,14.61,2764.65,2.76
2025-01-01 10:14:00,Washing Machina,224.23,11.09,2486.71,2.49
2025-01-01 10:15:00,Air Conditioner,204.01,5.19,1058.81,1.06
2025-01-01 10:16:00,Fan,139.53,15.79,2203.18,2.2
2025-01-01 10:17:00,Television,194.27,19.6,3807.69,3.81
2025-01-01 10:18:00,Washing Machina,213.89,15.55,3325.99,3.33
2025-01-01 10:19:00,Microwave,181.13,7.91,1432.74,1.43
2025-01-01 10:20:00,Fan,136.64,3.06,418.12,0.42
2025-01-01 10:21:00,Refrigerator,169.66,27.88,4730.12,4.73
2025-01-01 10:22:00,Microwave,194.4,4.05,787.32,0.79
2025-01-01 10:23:00,Heater,179.25,5.52,989.46,0.99
2025-01-01 10:24:00,Television,163.48,5.35,874.62,0.87
2025-01-01 10:25:00,Computer,231.9,17.56,4072.16,4.07
2025-01-01 10:26:00,Microwave,138.83,14.02,1946.4,1.95
2025-01-01 10:27:00,Heater,125.24,27.98,3504.22,3.5
2025-01-01 10:28:00,Television,113.56,27.7,3145.61,3.15
2025-01-01 10:29:00,Television,220.52,26.69,5885.68,5.89
2025-01-01 10:30:00,Washing Machina,159.87,12.63,2019.16,2.02
2025-01-01 10:31:00,Air Conditioner,227.66,9.19,2092.2,2.09
2025-01-01 10:32:00,Computer,231.34,16.47,3810.17,3.81
2025-01-01 10:33:00,Computer,170.03,24.16,4107.92,4.11
2025-01-01 10:34:00,Computer,123.22,15.13,1864.32,1.86
2025-01-01 10:35:00,Television,171.94,28.18,4845.27,4.85
2025-01-01 10:36:00,Television,156.48,17.58,2750.92,2.75
2025-01-01 10:37:00,Fan,237.61,20.73,4925.66,4.93
2025-01-01 10:38:00,Washing Machina,150.06,18.37,2756.6,2.76
2025-01-01 10:39:00,Washing Machina,238.27,5.31,1265.21,1.27
2025-01-01 10:40:00,Computer,149.89,27.71,4153.45,4.15
2025-01-01 10:41:00,Fan,119.01,3.4,404.63,0.4
2025-01-01 10:42:00,Fan,237.91,22.61,5379.15,5.38
2025-01-01 10:43:00,Heater,187.03,13.45,2515.55,2.52
2025-01-01 10:44:00,Microwave,141.26,4.21,594.7,0.59
2025-01-01 10:45:00,Washing Machina,228.41,4.08,931.91,0.93
2025-01-01 10:46:00,Air Conditioner,239.69,28.79,6900.68,6.9
2025-01-01 10:47:00,Microwave,201.81,24.94,5033.14,5.03
2025-01-01 10:48:00,Heater,187.26,16.9,3164.69,3.16
2025-01-01 10:49:00,Computer,151.93,5.21,791.56,0.79
2025-01-01 10:50:00,Washing Machina,133.81,9.63,1288.59,1.29
2025-01-01 10:51:00,Refrigerator,226.24,26.81,6065.49,6.07
2025-01-01 10:52:00,Television,213.79,16.56,3540.36,3.54
2025-01-01 10:53:00,Computer,223.56,25.73,5752.2,5.75
2025-01-01 10:54:00,Computer,141.48,15.66,2215.58,2.22
2025-01-01 10:55:00,Microwave,231.71,15.95,3695.77,3.7
2025-01-01 10:56:00,Fan,209.12,21.51,4498.17,4.5
2025-01-01 10:57:00,Air Conditioner,227.56,17.37,3952.72,3.95
2025-01-01 10:58:00,Air Conditioner,202.61,5.46,1106.25,1.11
2025-01-01 10:59:00,Refrigerator,136.97,2.95,404.06,0.4
2025-01-01 11:00:00,Microwave,122.31,22.93,2804.57,2.8
2025-01-01 11:01:00,Air Conditioner,230.49,29.12,6711.87,6.71
2025-01-01 11:02:00,Television,217.8,5.73,1247.99,1.25
2025-01-01 11:03:00,Air Conditioner,174.72,11.9,2079.17,2.08
2025-01-01 11:04:00,Refrigerator,207.29,28.86,5982.39,5.98
2025-01-01 11:05:00,Television,194.29,18.49,3592.42,3.59
2025-01-01 11:06:00,Air Conditioner,139.49,2.79,389.18,0.39
2025-01-01 11:07:00,Television,193.51,19.57,3786.99,3.79
2025-01-01 11:08:00,Air Conditioner,227.39,20.56,4675.14,4.68
2025-01-01 11:09:00,Fan,153.32,15.89,2436.25,2.44
2025-01-01 11:10:00,Air Conditioner,204.36,24.22,4949.6,4.95
2025-01-01 11:11:00,Television,221.1,7.73,1709.1,1.71
2025-01-01 11:12:00,Washing Machina,218.67,29.95,6549.17,6.55
2025-01-01 11:13:00,Refrigerator,227.92,4.46,1016.52,1.02
2025-01-01 11:14:00,Microwave,118.31,5.19,614.03,0.61
2025-01-01 11:15:00,Heater,232.53,2.36,548.77,0.55
2025-01-01 11:16:00,Fan,238.97,15.27,3649.07,3.65
2025-01-01 11:17:00,Washing Machina,121.28,11.86,1438.38,1.44
2025-01-01 11:18:00,Washing Machina,232.76,29.13,6780.3,6.78
2025-01-01 11:19:00,Television,205.29,6.18,1268.69,1.27
2025-01-01 11:20:00,Computer,160.23,8.24,1320.3,1.32
2025-01-01 11:21:00,Fan,149.94,7.5,1124.55,1.12
2025-01-01 11:22:00,Computer,143.65,15.34,2203.59,2.2
2025-01-01 11:23:00,Television,125.11,27.16,3397.99,3.4
2025-01-01 11:24:00,Heater,163.9,3.48,570.37,0.57
2025-01-01 11:25:00,Heater,233.44,7.67,1790.48,1.79
2025-01-01 11:26:00,Television,210.79,10.48,2209.08,2.21
2025-01-01 11:27:00,Computer,189.68,17.96,3406.65,3.41
2025-01-01 11:28:00,Fan,161.06,12.81,2063.18,2.06
2025-01-01 11:29:00,Computer,190.95,7.81,1491.32,1.49
2025-01-01 11:30:00,Washing Machina,177.61,1.69,300.16,0.3
2025-01-01 11:31:00,Fan,110.94,6.02,667.86,0.67
2025-01-01 11:32:00,Air Conditioner,151.51,5.86,887.85,0.89
2025-01-01 11:33:00,Microwave,189.89,21.2,4025.67,4.03
2025-01-01 11:34:00,Refrigerator,132.38,2.38,315.06,0.32
2025-01-01 11:35:00,Refrigerator,117.78,5.45,641.9,0.64
2025-01-01 11:36:00,Heater,157.02,3.92,615.52,0.62
2025-01-01 11:37:00,Refrigerator,141.54,17.46,2471.29,2.47
2025-01-01 11:38:00,Washing Machina,157.03,1.74,273.23,0.27
2025-01-01 11:39:00,Refrigerator,195.78,29.92,5857.74,5.86
2025-01-01 11:40:00,Computer,132.16,14.36,1897.82,1.9
2025-01-01 11:41:00,Microwave,187.4,8.71,1632.25,1.63
2025-01-01 11:42:00,Fan,200.62,22.07,4427.68,4.43
2025-01-01 11:43:00,Air Conditioner,217.34,18.1,3933.85,3.93
2025-01-01 11:44:00,Microwave,165.15,20.44,3375.67,3.38
2025-01-01 11:45:00,Microwave,111.83,17.86,1997.28,2.0
2025-01-01 11:46:00,Microwave,165.63,1.44,238.51,0.24
2025-01-01 11:47:00,Air Conditioner,146.7,9.84,1443.53,1.44
2025-01-01 11:48:00,Television,143.98,23.85,3433.92,3.43
2025-01-01 11:49:00,Fan,126.67,0.57,72.2,0.07
2025-01-01 11:50:00,Computer,219.24,6.94,1521.53,1.52
2025-01-01 11:51:00,Television,239.01,20.78,4966.63,4.97
2025-01-01 11:52:00,Air Conditioner,238.65,9.27,2212.29,2.21
2025-01-01 11:53:00,Refrigerator,193.97,3.82,740.97,0.74
2025-01-01 11:54:00,Washing Machina,163.95,12.48,2046.1,2.05
2025-01-01 11:55:00,Television,236.64,8.9,2106.1,2.11
2025-01-01 11:56:00,Television,189.17,16.55,3130.76,3.13
2025-01-01 11:57:00,Washing Machina,187.03,23.27,4352.19,4.35
2025-01-01 11:58:00,Microwave,129.61,24.25,3143.04,3.14
2025-01-01 11:59:00,Television,160.63,12.27,1970.93,1.97
2025-01-01 12:00:00,Washing Machina,167.25,28.7,4800.07,4.8
2025-01-01 12:01:00,Air Conditioner,170.49,28.4,4841.92,4.84
2025-01-01 12:02:00,Microwave,191.64,14.27,2734.7,2.73
2025-01-01 12:03:00,Microwave,140.81,20.24,2849.99,2.85
2025-01-01 12:04:00,Washing Machina,126.96,12.97,1646.67,1.65
2025-01-01 12:05:00,Television,177.53,27.96,4963.74,4.96
2025-01-01 12:06:00,Television,177.55,17.66,3135.53,3.14
2025-01-01 12:07:00,Microwave,180.31,7.83,1411.83,1.41
2025-01-01 12:08:00,Fan,176.62,23.91,4222.98,4.22
2025-01-01 12:09:00,Computer,205.02,12.26,2513.55,2.51
2025-01-01 12:10:00,Washing Machina,199.4,27.3,5443.62,5.44
2025-01-01 12:11:00,Television,220.29,12.96,2854.96,2.85
2025-01-01 12:12:00,Heater,123.8,29.89,3700.38,3.7
2025-01-01 12:13:00,Microwave,190.43,28.07,5345.37,5.35
2025-01-01 12:14:00,Washing Machina,231.67,1.33,308.12,0.31
2025-01-01 12:15:00,Washing Machina,110.13,3.69,406.38,0.41
2025-01-01 12:16:00,Microwave,124.45,19.36,2409.35,2.41
2025-01-01 12:17:00,Microwave,180.77,19.74,3568.4,3.57
2025-01-01 12:18:00,Air Conditioner,131.37,21.8,2863.87,2.86
2025-01-01 12:19:00,Washing Machina,197.82,20.4,4035.53,4.04
2025-01-01 12:20:00,Washing Machina,133.17,28.91,3849.94,3.85
2025-01-01 12:21:00,Air Conditioner,163.12,23.79,3880.62,3.88
2025-01-01 12:22:00,Washing Machina,239.65,29.85,7153.55,7.15
2025-01-01 12:23:00,Computer,169.93,29.96,5091.1,5.09
2025-01-01 12:24:00,Television,174.25,4.88,850.34,0.85
2025-01-01 12:25:00,Heater,198.79,16.15,3210.46,3.21
2025-01-01 12:26:00,Fan,215.53,21.68,4672.69,4.67
2025-01-01 12:27:00,Refrigerator,216.36,17.11,3701.92,3.7
2025-01-01 12:28:00,Fan,180.72,18.18,3285.49,3.29
2025-01-01 12:29:00,Computer,150.48,29.63,4458.72,4.46
2025-01-01 12:30:00,Heater,215.28,19.87,4277.61,4.28
2025-01-01 12:31:00,Microwave,224.98,26.7,6006.97,6.01
2025-01-01 12:32:00,Refrigerator,177.16,15.35,2719.41,2.72
2025-01-01 12:33:00,Refrigerator,150.57,15.81,2380.51,2.38
2025-01-01 12:34:00,Washing Machina,152.22,19.79,3012.43,3.01
2025-01-01 12:35:00,Air Conditioner,151.79,24.02,3646.0,3.65
2025-01-01 12:36:00,Fan,178.95,21.95,3927.95,3.93
2025-01-01 12:37:00,Television,158.35,23.85,3776.65,3.78
2025-01-01 12:38:00,Computer,224.09,5.83,1306.44,1.31
2025-01-01 12:39:00,Computer,117.89,25.04,2951.97,2.95
2025-01-01 12:40:00,Washing Machina,154.29,24.54,3786.28,3.79
2025-01-01 12:41:00,Refrigerator,201.24,2.98,599.7,0.6
2025-01-01 12:42:00,Microwave,151.53,26.31,3986.75,3.99
2025-01-01 12:43:00,Washing Machina,174.2,17.18,2992.76,2.99
2025-01-01 12:44:00,Heater,213.8,10.83,2315.45,2.32
2025-01-01 12:45:00,Refrigerator,136.49,15.22,2077.38,2.08
2025-01-01 12:46:00,Air Conditioner,155.65,25.3,3937.95,3.94
2025-01-01 12:47:00,Computer,155.39,4.87,756.75,0.76
2025-01-01 12:48:00,Computer,216.71,21.77,4717.78,4.72
2025-01-01 12:49:00,Washing Machina,150.34,23.62,3551.03,3.55
2025-01-01 12:50:00,Computer,186.12,25.14,4679.06,4.68
2025-01-01 12:51:00,Air Conditioner,181.82,26.36,4792.78,4.79
2025-01-01 12:52:00,Air Conditioner,192.58,2.41,464.12,0.46
2025-01-01 12:53:00,Heater,173.3,15.6,2703.48,2.7
2025-01-01 12:54:00,Air Conditioner,157.97,21.66,3421.63,3.42
2025-01-01 12:55:00,Microwave,139.38,26.88,3746.53,3.75
2025-01-01 12:56:00,Air Conditioner,147.46,18.88,2784.04,2.78
2025-01-01 12:57:00,Microwave,122.73,24.56,3014.25,3.01
2025-01-01 12:58:00,Heater,220.87,26.36,5822.13,5.82
2025-01-01 12:59:00,Refrigerator,147.15,15.3,2251.39,2.25
2025-01-01 13:00:00,Refrigerator,237.77,27.24,6476.85,6.48
2025-01-01 13:01:00,Refrigerator,125.32,4.98,624.09,0.62
2025-01-01 13:02:00,Fan,133.88,28.5,3815.58,3.82
2025-01-01 13:03:00,Washing Machina,146.89,23.04,3384.35,3.38
2025-01-01 13:04:00,Television,131.89,24.3,3204.93,3.2
2025-01-01 13:05:00,Microwave,160.94,14.66,2359.38,2.36
2025-01-01 13:06:00,Refrigerator,129.35,12.9,1668.62,1.67
2025-01-01 13:07:00,Computer,158.41,10.38,1644.3,1.64
2025-01-01 13:08:00,Television,173.95,1.46,253.97,0.25
2025-01-01 13:09:00,Computer,171.66,7.74,1328.65,1.33
2025-01-01 13:10:00,Air Conditioner,175.44,28.35,4973.72,4.97
2025-01-01 13:11:00,Television,137.18,5.34,732.54,0.73
2025-01-01 13:12:00,Fan,215.65,1.28,276.03,0.28
2025-01-01 13:13:00,Television,180.12,16.18,2914.34,2.91
2025-01-01 13:14:00,Computer,176.63,7.34,1296.46,1.3
2025-01-01 13:15:00,Heater,124.73,12.26,1529.19,1.53
